"ring","sex","year","site","site_recode","Difsite","survival","capture","Lrecapture","time_SLC","time_SFC","age_class","age_est","age_est_4eq5","age_cat","prop_occ","mean_occ","rel_occ","suc_av","suc_mean","rel_suc","mean_temp","mean_mean_temp","rel_mean_temp","total_precip","mean_total_precip","rel_total_precip"
"ATR0373","F",2023,"DOW","DOW",0,0,1,0,0,0,6,-999,-999,"O",1,0.78125,0.21875,4.75,4.046875,0.703125,1.37860655737705,0.81941606828343,0.559190489093619,532.72,427.297142857143,105.422857142857
"ATR0377","M",2023,"LVN","LVN",0,0,1,0,0,0,6,-999,-999,"O",0.875,0.715909090909091,0.159090909090909,5.5,3.88257575757576,1.61742424242424,1.32598360655738,0.803048841620377,0.522934764937,524.35,430.132,94.218
"ATR0378","M",2023,"BLA","BLA",0,0,1,0,0,0,6,-999,-999,"O",0.625,0.575757575757576,0.0492424242424242,2.875,2.51515151515152,0.359848484848485,0.269016393442623,-0.120577767240211,0.389594160682834,418.12,391.641,26.479
"ATR0379","F",2023,"BLA","BLA",0,0,1,0,0,0,6,-999,-999,"O",0.625,0.575757575757576,0.0492424242424242,2.875,2.51515151515152,0.359848484848485,0.269016393442623,-0.120577767240211,0.389594160682834,418.12,391.641,26.479
"ATR0381","M",2023,"DNM","DNM",0,0,1,0,0,0,6,-999,-999,"O",0.75,0.46969696969697,0.28030303030303,4.375,2.03787878787879,2.33712121212121,-0.456475409836066,-0.671809714130877,0.215334304294811,498.21,477.932,20.278
"ATR0382","F",2023,"NEW","NEW",0,0,1,0,0,0,6,-999,-999,"O",0.875,0.553030303030303,0.321969696969697,5.5,2.95833333333333,2.54166666666667,-0.40483606557377,-0.444887278146593,0.0400512125728221,416.78,414.056,2.72399999999999
"ATR0383","M",2023,"KCK","KCK/KCZ",0,0,1,0,0,0,6,-999,-999,"O",0.6875,0.545454545454545,0.142045454545455,3.6875,2.96969696969697,0.71780303030303,0.696516393442623,0.201431005283837,0.495085388158786,401.975,362.8245,39.1505
"ATR0384","F",2023,"KCK","KCK/KCZ",0,0,1,0,0,0,6,-999,-999,"O",0.6875,0.545454545454545,0.142045454545455,3.6875,2.96969696969697,0.71780303030303,0.696516393442623,0.201431005283837,0.495085388158786,401.975,362.8245,39.1505
"ATR0385","F",2023,"PIT","PIT",0,1,1,0,0,0,6,-999,-999,"O",1,0.890625,0.109375,6.5,5.84375,0.65625,0.781393442622951,0.31285752995142,0.468535912671531,461.65,366.294285714286,95.3557142857143
"ATR0386","M",2023,"PIT","PIT",0,1,1,0,0,0,6,-999,-999,"O",1,0.890625,0.109375,6.5,5.84375,0.65625,0.781393442622951,0.31285752995142,0.468535912671531,461.65,366.294285714286,95.3557142857143
"ATR0400","F",2023,"BLG","BLG",0,0,1,0,0,0,6,-999,-999,"O",1,0.943181818181818,0.0568181818181818,7.625,6.03030303030303,1.59469696969697,1.10860655737705,0.62631696247121,0.482289594905839,402.58,347.819,54.761
"ATR0417","F",2023,"SER","SER",0,1,1,0,0,0,6,-999,-999,"O",1,0.975,0.025,7,6.4,0.6,2.0344262295082,1.48219128693793,0.552234942570263,414.13,320.511111111111,93.6188888888889
"ATR0418","M",2023,"SER","SER",0,1,1,0,0,0,6,-999,-999,"O",1,0.975,0.025,7,6.4,0.6,2.0344262295082,1.48219128693793,0.552234942570263,414.13,320.511111111111,93.6188888888889
"ATR0419","F",2023,"SER","SER",0,1,1,0,0,0,6,-999,-999,"O",1,0.975,0.025,7,6.4,0.6,2.0344262295082,1.48219128693793,0.552234942570263,414.13,320.511111111111,93.6188888888889
"ATR0429","F",2023,"BAD","BAD",0,0,1,0,0,0,5,1,1,"Y",1,0.803030303030303,0.196969696969697,5.33333333333333,4.57272727272727,0.760606060606061,1.37811475409836,0.861713995393578,0.516400758704783,530.63,441.534,89.096
"ATR0430","F",2023,"BAD","BAD",0,1,1,0,0,0,5,1,1,"Y",1,0.803030303030303,0.196969696969697,5.33333333333333,4.57272727272727,0.760606060606061,1.37811475409836,0.861713995393578,0.516400758704783,530.63,441.534,89.096
"ATR0431","F",2023,"RSY","RSY",0,0,1,0,0,0,6,-999,-999,"O",0.375,0.708333333333333,-0.333333333333333,0.75,2.325,-1.575,2.91204918032787,2.40427712294329,0.507772057384576,333.73,283.688888888889,50.0411111111111
"ATR0442","M",2023,"MCH","MCH",0,1,1,0,0,0,5,1,1,"Y",1,0.663636363636364,0.336363636363636,6.66666666666667,4.13333333333333,2.53333333333333,1.61688524590164,1.03736587183308,0.579519374068554,445.12,342.901,102.219
"ATR0443","M",2023,"SER","SER",0,0,1,0,0,0,6,-999,-999,"O",1,0.975,0.025,7,6.4,0.6,2.0344262295082,1.48219128693793,0.552234942570263,414.13,320.511111111111,93.6188888888889
"ATR0444","F",2023,"SER","SER",0,0,1,0,0,0,6,-999,-999,"O",1,0.975,0.025,7,6.4,0.6,2.0344262295082,1.48219128693793,0.552234942570263,414.13,320.511111111111,93.6188888888889
"ATR0500","F",2023,"PTH","PTH",0,0,1,0,0,0,5,1,1,"Y",0.875,0.833333333333333,0.0416666666666666,4.5,5.52651515151515,-1.02651515151515,1.71959016393443,1.15592148760331,0.56366867633112,397.92,312.002,85.918
"ATR0501","F",2023,"LVN","LVN",0,0,1,0,0,0,6,-999,-999,"O",0.875,0.715909090909091,0.159090909090909,5.5,3.88257575757576,1.61742424242424,1.32598360655738,0.803048841620377,0.522934764937,524.35,430.132,94.218
"ATR0509","M",2023,"MCH","MCH",0,1,1,0,0,0,6,-999,-999,"O",1,0.663636363636364,0.336363636363636,6.66666666666667,4.13333333333333,2.53333333333333,1.61688524590164,1.03736587183308,0.579519374068554,445.12,342.901,102.219
"ATR0510","F",2023,"MCH","MCH",0,1,1,0,0,0,5,1,1,"Y",1,0.663636363636364,0.336363636363636,6.66666666666667,4.13333333333333,2.53333333333333,1.61688524590164,1.03736587183308,0.579519374068554,445.12,342.901,102.219
"ATR0511","F",2023,"PTH","PTH",0,0,1,0,0,0,5,1,1,"Y",0.875,0.833333333333333,0.0416666666666666,4.5,5.52651515151515,-1.02651515151515,1.71959016393443,1.15592148760331,0.56366867633112,397.92,312.002,85.918
"ATR0580","F",2023,"MCH","MCH",0,0,1,0,0,0,5,1,1,"Y",1,0.663636363636364,0.336363636363636,6.66666666666667,4.13333333333333,2.53333333333333,1.61688524590164,1.03736587183308,0.579519374068554,445.12,342.901,102.219
"ATR0588","F",2023,"BLA","BLA",0,0,1,0,0,0,5,1,1,"Y",0.625,0.575757575757576,0.0492424242424242,2.875,2.51515151515152,0.359848484848485,0.269016393442623,-0.120577767240211,0.389594160682834,418.12,391.641,26.479
"ATR0589","M",2023,"BLA","BLA",0,0,1,0,0,0,5,1,1,"Y",0.625,0.575757575757576,0.0492424242424242,2.875,2.51515151515152,0.359848484848485,0.269016393442623,-0.120577767240211,0.389594160682834,418.12,391.641,26.479
"ATR0607","M",2023,"CRU","CRU",0,1,1,0,0,0,5,1,1,"Y",0.375,0.287878787878788,0.0871212121212121,2.375,1.31439393939394,1.06060606060606,-0.366065573770492,-0.432900826446281,0.0668352526757892,431.88,403.55,28.33
"ATR0608","F",2023,"CRU","CRU",0,1,1,0,0,0,5,1,1,"Y",0.375,0.287878787878788,0.0871212121212121,2.375,1.31439393939394,1.06060606060606,-0.366065573770492,-0.432900826446281,0.0668352526757892,431.88,403.55,28.33
"ATR0618","M",2023,"PIT","PIT",0,1,1,0,0,0,5,1,1,"Y",1,0.890625,0.109375,6.5,5.84375,0.65625,0.781393442622951,0.31285752995142,0.468535912671531,461.65,366.294285714286,95.3557142857143
"ATR0619","F",2023,"PIT","PIT",0,0,1,0,0,0,5,1,1,"Y",1,0.890625,0.109375,6.5,5.84375,0.65625,0.781393442622951,0.31285752995142,0.468535912671531,461.65,366.294285714286,95.3557142857143
"ATR0622","M",2023,"KCZ","KCK/KCZ",0,0,1,0,0,0,5,1,1,"Y",0.6875,0.545454545454545,0.142045454545455,3.6875,2.96969696969697,0.71780303030303,0.696516393442623,0.201431005283837,0.495085388158786,401.975,362.8245,39.1505
"ATR0623","F",2023,"PIT","PIT",0,0,1,0,0,0,6,-999,-999,"O",1,0.890625,0.109375,6.5,5.84375,0.65625,0.781393442622951,0.31285752995142,0.468535912671531,461.65,366.294285714286,95.3557142857143
"ATR0624","M",2023,"PIT","PIT",0,0,1,0,0,0,5,1,1,"Y",1,0.890625,0.109375,6.5,5.84375,0.65625,0.781393442622951,0.31285752995142,0.468535912671531,461.65,366.294285714286,95.3557142857143
"ATR0632","M",2023,"BIR","BIR",0,0,1,0,0,0,6,-999,-999,"O",0.5,0.526515151515151,-0.0265151515151515,2.625,3.06060606060606,-0.435606060606061,1.20598360655738,0.714452919658583,0.491530686898794,485.86,377.596,108.264
"ATR0633","F",2023,"BIR","BIR",0,0,1,0,0,0,6,-999,-999,"O",0.5,0.526515151515151,-0.0265151515151515,2.625,3.06060606060606,-0.435606060606061,1.20598360655738,0.714452919658583,0.491530686898794,485.86,377.596,108.264
"ATR0634","M",2023,"FSH","FSH",0,0,1,0,0,0,5,1,1,"Y",0.875,0.670454545454545,0.204545454545455,5.75,3.09848484848485,2.65151515151515,-0.725573770491803,-0.668384026554667,-0.0571897439371358,326.9,335.096,-8.19600000000003
"ATR0635","F",2023,"FSH","FSH",0,1,1,0,0,0,6,-999,-999,"O",0.875,0.670454545454545,0.204545454545455,5.75,3.09848484848485,2.65151515151515,-0.725573770491803,-0.668384026554667,-0.0571897439371358,326.9,335.096,-8.19600000000003
"ATR0636","M",2023,"FSH","FSH",0,1,1,0,0,0,6,-999,-999,"O",0.875,0.670454545454545,0.204545454545455,5.75,3.09848484848485,2.65151515151515,-0.725573770491803,-0.668384026554667,-0.0571897439371358,326.9,335.096,-8.19600000000003
"ATR0648","F",2023,"SLS","SLS",0,0,1,0,0,0,5,1,1,"Y",0.5,0.508333333333333,-0.0083333333333333,2.5,2.90416666666667,-0.404166666666667,-1.43926229508197,-1.11285154074275,-0.326410754339219,424.67,391.414444444444,33.2555555555556
"ATR0651","F",2023,"CAR","CAR",0,0,1,0,0,0,5,1,1,"Y",0.666666666666667,0.515151515151515,0.151515151515151,3,1.60606060606061,1.39393939393939,-0.678114754098361,-0.471543761007994,-0.206570993090367,316.42,298.009,18.411
"ATR0652","M",2023,"FSH","FSH",0,0,1,0,0,0,5,1,1,"Y",0.875,0.670454545454545,0.204545454545455,5.75,3.09848484848485,2.65151515151515,-0.725573770491803,-0.668384026554667,-0.0571897439371358,326.9,335.096,-8.19600000000003
"ATR0653","F",2023,"FSH","FSH",0,0,1,0,0,0,5,1,1,"Y",0.875,0.670454545454545,0.204545454545455,5.75,3.09848484848485,2.65151515151515,-0.725573770491803,-0.668384026554667,-0.0571897439371358,326.9,335.096,-8.19600000000003
"ATR0654","F",2023,"CAL","CAL",0,1,1,0,0,0,5,1,1,"Y",0.5,0.348484848484849,0.151515151515151,2.625,2.21590909090909,0.409090909090909,-0.309672131147541,-0.593030822381791,0.28335869123425,476.91,450.59,26.3200000000001
"ATR0660","M",2023,"AVI","AVI",0,0,1,0,0,0,5,1,1,"Y",0.5,0.492424242424242,0.00757575757575757,3.25,3.06818181818182,0.181818181818182,-0.723032786885246,-0.325023574041458,-0.398009212843788,414.42,413.7,0.720000000000027
"ATR0661","F",2023,"AVI","AVI",0,0,1,0,0,0,6,-999,-999,"O",0.5,0.492424242424242,0.00757575757575757,3.25,3.06818181818182,0.181818181818182,-0.723032786885246,-0.325023574041458,-0.398009212843788,414.42,413.7,0.720000000000027
"AXB5093","F",2018,"FOU","FOU",0,0,1,0,0,0,5,1,1,"Y",0.5,0.590909090909091,-0.0909090909090909,3.25,3.41287878787879,-0.162878787878788,1.51520661157025,1.04009090909091,0.475115702479339,253.76,318.906,-65.146
"AXH7017","F",2020,"EDI","EDI",0,0,1,0,0,0,6,-999,-999,"O",1,0.908333333333333,0.0916666666666667,6,5.17916666666667,0.820833333333334,1.35264462809917,1.95644959279833,-0.603804964699153,388.13,322.032222222222,66.0977777777778
"AXH7018","F",2020,"EDI","EDI",0,0,1,0,0,0,5,1,1,"Y",1,0.908333333333333,0.0916666666666667,6,5.17916666666667,0.820833333333334,1.35264462809917,1.95644959279833,-0.603804964699153,388.13,322.032222222222,66.0977777777778
"AXH7048","M",2021,"PIT","PIT",0,0,1,0,0,0,5,1,1,"Y",0.75,0.890625,-0.140625,4.125,5.84375,-1.71875,0.822231404958678,0.31285752995142,0.509373875007258,307.13,366.294285714286,-59.1642857142857
"AXH7100","M",2020,"DAV","DAV",0,1,1,0,0,0,6,-999,-999,"O",0.5,0.588541666666667,-0.0885416666666666,1.5,1.953125,-0.453125,0.0464462809917355,0.396511482183986,-0.35006520119225,331,330.11625,0.88375000000002
"AXH7100","M",2021,"DAV","DAV",0,0,1,0,1,1,6,-999,-999,"O",0.375,0.588541666666667,-0.213541666666667,1,1.953125,-0.953125,0.743140495867769,0.396511482183986,0.346629013683783,280.29,330.11625,-49.82625
"AXH7111","M",2020,"DOR","DOR",0,0,1,0,0,0,6,-999,-999,"O",0.833333333333333,0.596969696969697,0.236363636363636,2.83333333333333,2.11818181818182,0.715151515151515,0.562479338842975,0.793956509958,-0.231477171115025,341.56,314.448,27.112
"AXH7112","M",2020,"DOR","DOR",0,0,1,0,0,0,6,-999,-999,"O",0.833333333333333,0.596969696969697,0.236363636363636,2.83333333333333,2.11818181818182,0.715151515151515,0.562479338842975,0.793956509958,-0.231477171115025,341.56,314.448,27.112
"AXH7114","M",2020,"TAI","TAI",0,1,1,0,0,0,6,-999,-999,"O",0.5,0.757575757575758,-0.257575757575758,2,3.01515151515152,-1.01515151515152,0.0567768595041322,0.250288578783363,-0.19351171927923,332.29,300.299,31.991
"AXH7114","M",2021,"TAI","TAI",0,1,1,0,1,1,6,-999,-999,"O",0.666666666666667,0.757575757575758,-0.0909090909090909,3.33333333333333,3.01515151515152,0.318181818181818,0.425785123966942,0.250288578783363,0.175496545183579,225.47,300.299,-74.829
"AXH7114","M",2022,"TAI","TAI",0,1,1,0,1,2,6,-999,-999,"O",0.666666666666667,0.757575757575758,-0.0909090909090909,3,3.01515151515152,-0.0151515151515151,0.0185123966942149,0.250288578783363,-0.231776182089148,271.89,300.299,-28.409
"AXH7114","M",2023,"TAI","TAI",0,1,1,0,1,3,6,-999,-999,"O",1,0.757575757575758,0.242424242424242,3.66666666666667,3.01515151515152,0.651515151515151,0.290081967213115,0.250288578783363,0.0397933884297521,394.93,300.299,94.631
"AXH7116","F",2020,"ALN","ALN",0,1,1,0,0,0,5,1,1,"Y",0.75,0.522727272727273,0.227272727272727,3,2.56439393939394,0.435606060606061,1.11884297520661,1.41634968161496,-0.297506706408346,359.48,351.501,7.97900000000004
"AXH7116","F",2021,"ALN","ALN",0,1,1,0,1,1,6,2,2,"O",0.875,0.522727272727273,0.352272727272727,3.75,2.56439393939394,1.18560606060606,1.79528925619835,1.41634968161496,0.37893957458339,284.04,351.501,-67.461
"AXH7116","F",2022,"ALN","ALN",0,0,1,0,1,2,6,3,3,"O",0.25,0.522727272727273,-0.272727272727273,1.25,2.56439393939394,-1.31439393939394,1.13561983471074,1.41634968161496,-0.280729846904214,300.87,351.501,-50.631
"AXH7121","F",2021,"ART","ART",0,1,1,0,0,0,6,-999,-999,"O",0.875,0.75462962962963,0.12037037037037,5.25,4.9537037037037,0.296296296296296,2.03190082644628,1.65529205053516,0.376608775911123,263.25,290.01875,-26.76875
"AXH7121","F",2022,"ART","ART",0,1,1,0,1,1,6,-999,-999,"O",0.75,0.75462962962963,-0.00462962962962965,6,4.9537037037037,1.0462962962963,1.42752066115702,1.65529205053516,-0.227771389378133,259.57,290.01875,-30.44875
"AXH7121","F",2023,"ART","ART",0,0,1,0,1,2,6,-999,-999,"O",1,0.75462962962963,0.24537037037037,6.5,4.9537037037037,1.5462962962963,1.39081967213115,1.65529205053516,-0.26447237840401,340.91,290.01875,50.89125
"AXH7122","F",2020,"ART","ART",0,1,1,0,0,0,5,1,1,"Y",0.625,0.75462962962963,-0.12962962962963,2.75,4.9537037037037,-2.2037037037037,1.36355371900826,1.65529205053516,-0.291738331526893,331.63,290.01875,41.61125
"AXH7122","F",2021,"ART","ART",0,1,1,0,1,1,6,2,2,"O",0.875,0.75462962962963,0.12037037037037,5.25,4.9537037037037,0.296296296296296,2.03190082644628,1.65529205053516,0.376608775911123,263.25,290.01875,-26.76875
"AXH7122","F",2022,"ART","ART",0,0,1,0,1,2,6,3,3,"O",0.75,0.75462962962963,-0.00462962962962965,6,4.9537037037037,1.0462962962963,1.42752066115702,1.65529205053516,-0.227771389378133,259.57,290.01875,-30.44875
"AXH7124","F",2021,"DAV","DAV",0,0,1,0,0,0,6,-999,-999,"O",0.375,0.588541666666667,-0.213541666666667,1,1.953125,-0.953125,0.743140495867769,0.396511482183986,0.346629013683783,280.29,330.11625,-49.82625
"AXH7125","M",2021,"DAV","DAV",0,0,1,0,0,0,6,-999,-999,"O",0.375,0.588541666666667,-0.213541666666667,1,1.953125,-0.953125,0.743140495867769,0.396511482183986,0.346629013683783,280.29,330.11625,-49.82625
"AXH7126","M",2020,"SLS","SLS",0,0,1,0,0,0,6,-999,-999,"O",0.625,0.508333333333333,0.116666666666667,3.75,2.90416666666667,0.845833333333333,-1.46876033057851,-1.11285154074275,-0.355908789835764,411.24,391.414444444444,19.8255555555556
"AXH7136","F",2020,"BLA","BLA",0,0,1,0,0,0,5,1,1,"Y",0.625,0.575757575757576,0.0492424242424242,2.75,2.51515151515152,0.234848484848485,-0.365867768595041,-0.120577767240211,-0.24529000135483,407.33,391.641,15.689
"AXH7141","M",2020,"PIT","PIT",0,0,1,0,0,0,5,1,1,"Y",1,0.890625,0.109375,7.375,5.84375,1.53125,0.0855371900826446,0.31285752995142,-0.227320339868775,421.06,366.294285714286,54.7657142857143
"AXH7143","M",2020,"BLG","BLG",0,1,1,0,0,0,5,1,1,"Y",1,0.943181818181818,0.0568181818181818,7.75,6.03030303030303,1.71969696969697,0.343223140495868,0.62631696247121,-0.283093821975342,377.47,347.819,29.651
"AXH7143","M",2021,"BLG","BLG",0,1,1,0,1,1,6,2,2,"O",1,0.943181818181818,0.0568181818181818,5.375,6.03030303030303,-0.65530303030303,1.09570247933884,0.62631696247121,0.469385516867633,260.01,347.819,-87.809
"AXH7143","M",2022,"BLG","BLG",0,1,1,0,1,2,6,3,3,"O",0.75,0.943181818181818,-0.193181818181818,5.25,6.03030303030303,-0.78030303030303,0.320495867768595,0.62631696247121,-0.305821094702615,293.18,347.819,-54.639
"AXH7143","M",2023,"BLG","BLG",0,0,1,0,1,3,6,4,4,"O",1,0.943181818181818,0.0568181818181818,7.625,6.03030303030303,1.59469696969697,1.10860655737705,0.62631696247121,0.482289594905839,402.58,347.819,54.761
"AXH7144","F",2020,"DUN","DUN",0,0,1,0,0,0,6,-999,-999,"O",0.5,0.287878787878788,0.212121212121212,3.375,1.45833333333333,1.91666666666667,0.279338842975207,0.633832339791356,-0.35449349681615,548.69,444.612,104.078
"AXH7145","F",2020,"DUN","DUN",0,0,1,0,0,0,5,1,1,"Y",0.5,0.287878787878788,0.212121212121212,3.375,1.45833333333333,1.91666666666667,0.279338842975207,0.633832339791356,-0.35449349681615,548.69,444.612,104.078
"AXH7147","M",2020,"STY","STY",0,1,1,0,0,0,5,1,1,"Y",0.75,0.723484848484849,0.0265151515151515,5.75,4.66666666666667,1.08333333333333,0.489504132231405,0.835176737569435,-0.34567260533803,380.49,331.33,49.16
"AXH7147","M",2021,"STY","STY",0,1,1,0,1,1,6,2,2,"O",0.625,0.723484848484849,-0.0984848484848485,5.125,4.66666666666667,0.458333333333333,1.37132231404959,0.835176737569435,0.536145576480152,258.49,331.33,-72.84
"AXH7147","M",2022,"STY","STY",0,1,1,0,1,2,6,3,3,"O",0.75,0.723484848484849,0.0265151515151515,2.875,4.66666666666667,-1.79166666666667,0.514214876033058,0.835176737569435,-0.320961861536377,308.71,331.33,-22.62
"AXH7147","M",2023,"STY","STY",0,1,1,0,1,3,6,4,4,"O",0.5,0.723484848484849,-0.223484848484849,4.375,4.66666666666667,-0.291666666666667,1.38245901639344,0.835176737569435,0.547282278824008,439.3,331.33,107.97
"AXH7149","M",2021,"PTH","PTH",0,1,1,0,0,0,6,-999,-999,"O",1,0.833333333333333,0.166666666666667,7.125,5.52651515151515,1.59848484848485,1.73404958677686,1.15592148760331,0.578128099173554,244.44,312.002,-67.562
"AXH7149","M",2022,"PTH","PTH",0,0,1,0,1,1,6,-999,-999,"O",0.625,0.833333333333333,-0.208333333333333,2.375,5.52651515151515,-3.15151515151515,0.859504132231405,1.15592148760331,-0.296417355371901,289.07,312.002,-22.932
"AXH7150","M",2021,"PTH","PTH",0,0,1,0,0,0,6,-999,-999,"O",1,0.833333333333333,0.166666666666667,7.125,5.52651515151515,1.59848484848485,1.73404958677686,1.15592148760331,0.578128099173554,244.44,312.002,-67.562
"AXH7151","M",2020,"MCH","MCH",0,1,1,0,0,0,6,-999,-999,"O",0.833333333333333,0.663636363636364,0.16969696969697,6,4.13333333333333,1.86666666666667,0.761818181818182,1.03736587183308,-0.275547690014903,413.09,342.901,70.189
"AXH7151","M",2021,"MCH","MCH",0,1,1,0,1,1,6,-999,-999,"O",0.666666666666667,0.663636363636364,0.00303030303030294,4,4.13333333333333,-0.133333333333334,1.65396694214876,1.03736587183308,0.616601070315675,261.17,342.901,-81.731
"AXH7151","M",2022,"MCH","MCH",0,1,1,0,1,2,6,-999,-999,"O",0.5,0.663636363636364,-0.163636363636364,2.16666666666667,4.13333333333333,-1.96666666666667,0.812644628099174,1.03736587183308,-0.224721243733911,314.43,342.901,-28.471
"AXH7151","M",2023,"MCH","MCH",0,0,1,0,1,3,6,-999,-999,"O",1,0.663636363636364,0.336363636363636,6.66666666666667,4.13333333333333,2.53333333333333,1.61688524590164,1.03736587183308,0.579519374068554,445.12,342.901,102.219
"AXH7153","M",2021,"SER","SER",0,0,1,0,0,0,6,-999,-999,"O",1,0.975,0.025,6.875,6.4,0.475,2.03842975206612,1.48219128693793,0.556238465128182,240.17,320.511111111111,-80.3411111111111
"AXH7154","M",2020,"SER","SER",0,1,1,0,0,0,6,-999,-999,"O",1,0.975,0.025,6,6.4,-0.4,1.15495867768595,1.48219128693793,-0.327232609251983,388.12,320.511111111111,67.6088888888889
"AXH7154","M",2021,"SER","SER",0,1,1,0,1,1,6,-999,-999,"O",1,0.975,0.025,6.875,6.4,0.475,2.03842975206612,1.48219128693793,0.556238465128182,240.17,320.511111111111,-80.3411111111111
"AXH7154","M",2022,"SER","SER",NA,1,0,NA,1,2,-999,-999,-999,"O",1,0.975,0.025,7.125,6.4,0.725,1.2104958677686,1.48219128693793,-0.271695419169339,288.76,320.511111111111,-31.7511111111111
"AXH7154","M",2023,"SER","SER",0,1,1,1,2,3,6,-999,-999,"O",1,0.975,0.025,7,6.4,0.6,2.0344262295082,1.48219128693793,0.552234942570263,414.13,320.511111111111,93.6188888888889
"AXH7207","M",2020,"FOF","FOF",0,1,1,0,0,0,5,1,1,"Y",1,0.909090909090909,0.0909090909090909,7.375,5.6969696969697,1.6780303030303,1.60289256198347,2.08564970871156,-0.482757146728086,384.05,318.008,66.042
"AXH7207","M",2021,"FOF","FOF",0,1,1,0,1,1,6,2,2,"O",0.75,0.909090909090909,-0.159090909090909,5,5.6969696969697,-0.696969696969697,2.59487603305785,2.08564970871156,0.509226324346295,256.3,318.008,-61.708
"AXH7207","M",2022,"FOF","FOF",NA,1,0,NA,1,2,-999,3,3,"O",0.75,0.909090909090909,-0.159090909090909,3.25,5.6969696969697,-2.4469696969697,1.85537190082645,2.08564970871156,-0.23027780788511,306.73,318.008,-11.278
"AXH7207","M",2023,"FOF","FOF",0,0,1,1,2,3,6,4,4,"O",0.875,0.909090909090909,-0.0340909090909091,6.25,5.6969696969697,0.553030303030303,2.61081967213115,2.08564970871156,0.525169963419591,377,318.008,58.992
